words,acc,f1,0_f1,1_f1,2_f1,3_f1,4_f1
"using,loss,model",0.826666667,0.829120475,0.727272727,0.75862069,0.692307692,0.96,0.88
"loss,x,model",0.853333333,0.854140787,0.782608696,0.785714286,0.72,1,0.88
"np,loss,numpy",0.853333333,0.856412627,0.833333333,0.75862069,0.75,0.96,0.88
"range,loss,print",0.84,0.844023464,0.833333333,0.714285714,0.72,0.96,0.88
"return,loss,print",0.853333333,0.855099302,0.833333333,0.740740741,0.72,1,0.88
"training,loss,print",0.84,0.844023464,0.833333333,0.714285714,0.72,0.96,0.88
"print,loss,x",0.853333333,0.855099302,0.833333333,0.740740741,0.72,1,0.88
"training,loss,train",0.853333333,0.857523738,0.833333333,0.75862069,0.72,0.96,0.916666667
"module,recent,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"traceback,module,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"network,neural,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"training,network,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"np,numpy,model",0.84,0.842958521,0.782608696,0.75862069,0.72,0.96,0.88
"numpy,print,model",0.853333333,0.855966184,0.782608696,0.8,0.72,0.96,0.916666667
"numpy,x,model",0.853333333,0.855636513,0.782608696,0.785714286,0.692307692,1,0.916666667
"output,print,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"return,output,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"sequential,output,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"training,output,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"output,trying,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"output,x,model",0.853333333,0.853392505,0.727272727,0.827586207,0.692307692,1,0.916666667
"range,print,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"return,print,model",0.853333333,0.853392505,0.727272727,0.827586207,0.692307692,1,0.916666667
"sequential,print,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"train,print,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"training,print,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"print,trying,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"using,print,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"print,x,model",0.853333333,0.853392505,0.727272727,0.827586207,0.692307692,1,0.916666667
"training,problem,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"problem,x,model",0.853333333,0.853392505,0.727272727,0.827586207,0.692307692,1,0.916666667
"return,range,model",0.853333333,0.853392505,0.727272727,0.827586207,0.692307692,1,0.916666667
"traceback,recent,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"return,self,model",0.813333333,0.817457808,0.727272727,0.714285714,0.666666667,0.96,0.88
"return,training,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"using,return,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"return,x,model",0.853333333,0.853392505,0.727272727,0.827586207,0.692307692,1,0.916666667
"train,sequential,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"training,sequential,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"sequential,trying,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"using,sequential,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"sequential,x,model",0.853333333,0.853392505,0.727272727,0.827586207,0.692307692,1,0.916666667
"shape,x,model",0.893333333,0.891268688,0.727272727,0.923076923,0.740740741,1,1
"training,tensorflow,model",0.853333333,0.855966184,0.782608696,0.8,0.72,0.96,0.916666667
"using,tensorflow,model",0.853333333,0.855966184,0.782608696,0.8,0.72,0.96,0.916666667
"training,train,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"using,train,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"training,trying,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"using,training,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"training,x,model",0.853333333,0.853392505,0.727272727,0.827586207,0.692307692,1,0.916666667
"using,trying,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"x,trying,model",0.853333333,0.853392505,0.727272727,0.827586207,0.692307692,1,0.916666667
"using,x,model",0.84,0.842140348,0.727272727,0.785714286,0.666666667,1,0.916666667
"module,return,recent",0.853333333,0.857523738,0.833333333,0.75862069,0.72,0.96,0.916666667
"module,traceback,recent",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"traceback,return,module",0.866666667,0.868706004,0.833333333,0.785714286,0.72,1,0.916666667
"np,numpy,print",0.866666667,0.86926156,0.833333333,0.785714286,0.8,0.96,0.88
"np,numpy,tensorflow",0.866666667,0.86926156,0.833333333,0.785714286,0.8,0.96,0.88
"np,numpy,x",0.866666667,0.868052768,0.833333333,0.769230769,0.769230769,1,0.88
"return,range,print",0.853333333,0.857523738,0.833333333,0.75862069,0.72,0.96,0.916666667
"traceback,recent,print",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"return,print,self",0.853333333,0.855099302,0.833333333,0.740740741,0.72,1,0.88
"return,print,x",0.866666667,0.868706004,0.833333333,0.785714286,0.72,1,0.916666667
"using,print,tensorflow",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"return,traceback,recent",0.853333333,0.857523738,0.833333333,0.75862069,0.72,0.96,0.916666667
"traceback,recent,x",0.88,0.881761221,0.833333333,0.814814815,0.769230769,1,0.916666667
"return,x,self",0.853333333,0.855099302,0.833333333,0.740740741,0.72,1,0.88
"using,return,x",0.853333333,0.855636513,0.782608696,0.785714286,0.692307692,1,0.916666667
"using,tensorflow,tf",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"keras,accuracy,model,dense",0.826666667,0.830958082,0.727272727,0.75862069,0.666666667,0.96,0.916666667
"keras,accuracy,sequential,dense",0.853333333,0.857042021,0.782608696,0.785714286,0.740740741,0.96,0.916666667
"accuracy,model,sequential,dense",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"keras,accuracy,sequential,model",0.826666667,0.830958082,0.727272727,0.75862069,0.666666667,0.96,0.916666667
"keras,model,activation,dense",0.813333333,0.816642512,0.666666667,0.733333333,0.666666667,0.96,0.916666667
"keras,activation,sequential,dense",0.84,0.843303761,0.727272727,0.75862069,0.740740741,0.96,0.916666667
"activation,model,sequential,dense",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"keras,activation,sequential,model",0.813333333,0.816642512,0.666666667,0.733333333,0.666666667,0.96,0.916666667
"call,error,code,last",0.853333333,0.857042021,0.782608696,0.785714286,0.740740741,0.96,0.916666667
"call,error,code,recent",0.853333333,0.857042021,0.782608696,0.785714286,0.740740741,0.96,0.916666667
"call,traceback,code,error",0.853333333,0.857042021,0.782608696,0.785714286,0.740740741,0.96,0.916666667
"call,module,code,last",0.853333333,0.857042021,0.782608696,0.785714286,0.740740741,0.96,0.916666667
"call,last,code,recent",0.853333333,0.857042021,0.782608696,0.785714286,0.740740741,0.96,0.916666667
"call,traceback,code,last",0.853333333,0.857042021,0.782608696,0.785714286,0.740740741,0.96,0.916666667
"call,module,code,recent",0.853333333,0.857042021,0.782608696,0.785714286,0.740740741,0.96,0.916666667
"call,traceback,code,module",0.853333333,0.857042021,0.782608696,0.785714286,0.740740741,0.96,0.916666667
"call,traceback,code,recent",0.853333333,0.857042021,0.782608696,0.785714286,0.740740741,0.96,0.916666667
"call,error,file,last",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"call,error,file,line",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"call,error,file,recent",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"call,traceback,file,error",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"call,error,last,line",0.853333333,0.856637764,0.833333333,0.740740741,0.769230769,0.96,0.88
"call,error,last,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"call,error,last,module",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"call,error,last,recent",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"call,error,last,return",0.866666667,0.868706004,0.833333333,0.785714286,0.72,1,0.916666667
"call,traceback,last,error",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"call,error,line,recent",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"call,traceback,line,error",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"call,error,recent,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"call,traceback,model,error",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"call,error,recent,module",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"call,traceback,module,error",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"call,error,return,recent",0.853333333,0.857523738,0.833333333,0.75862069,0.72,0.96,0.916666667
"call,error,traceback,recent",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"call,traceback,return,error",0.853333333,0.857523738,0.833333333,0.75862069,0.72,0.96,0.916666667
"call,last,file,line",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"call,module,file,last",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"call,last,file,recent",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"call,traceback,file,last",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"call,file,line,recent",0.853333333,0.856637764,0.833333333,0.740740741,0.769230769,0.96,0.88
"call,traceback,file,line",0.853333333,0.856637764,0.833333333,0.740740741,0.769230769,0.96,0.88
"call,module,file,recent",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"call,traceback,file,module",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"call,traceback,file,recent",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"call,last,line,recent",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"call,traceback,last,line",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"call,module,last,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"call,last,recent,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"call,traceback,last,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"call,module,last,recent",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"call,module,last,return",0.866666667,0.868706004,0.833333333,0.785714286,0.72,1,0.916666667
"call,traceback,last,module",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"call,last,recent,print",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"call,traceback,last,print",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"call,return,last,recent",0.853333333,0.857523738,0.833333333,0.75862069,0.72,0.96,0.916666667
"call,traceback,last,recent",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"call,last,recent,x",0.88,0.881761221,0.833333333,0.814814815,0.769230769,1,0.916666667
"call,traceback,last,return",0.866666667,0.868706004,0.833333333,0.785714286,0.72,1,0.916666667
"call,traceback,last,x",0.88,0.881761221,0.833333333,0.814814815,0.769230769,1,0.916666667
"call,traceback,line,recent",0.853333333,0.856637764,0.833333333,0.740740741,0.769230769,0.96,0.88
"call,module,recent,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"call,traceback,module,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"call,traceback,recent,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"call,module,return,recent",0.84,0.844023464,0.833333333,0.714285714,0.72,0.96,0.88
"call,module,traceback,recent",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"call,traceback,return,module",0.866666667,0.868706004,0.833333333,0.785714286,0.72,1,0.916666667
"call,traceback,recent,print",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"call,return,traceback,recent",0.853333333,0.857523738,0.833333333,0.75862069,0.72,0.96,0.916666667
"call,traceback,recent,x",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"data,return,code,def",0.84,0.844454247,0.782608696,0.75862069,0.692307692,0.96,0.916666667
"data,code,loss,model",0.826666667,0.829120475,0.727272727,0.75862069,0.692307692,0.96,0.88
"data,code,print,model",0.853333333,0.853392505,0.727272727,0.827586207,0.692307692,1,0.916666667
"data,return,code,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"data,code,training,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"data,code,x,model",0.853333333,0.853392505,0.727272727,0.827586207,0.692307692,1,0.916666667
"error,code,def,return",0.84,0.844454247,0.782608696,0.75862069,0.692307692,0.96,0.916666667
"return,code,def,model",0.826666667,0.830958082,0.727272727,0.75862069,0.666666667,0.96,0.916666667
"return,code,def,print",0.853333333,0.855636513,0.782608696,0.785714286,0.692307692,1,0.916666667
"code,range,def,return",0.853333333,0.855636513,0.782608696,0.785714286,0.692307692,1,0.916666667
"using,return,code,def",0.84,0.844454247,0.782608696,0.75862069,0.692307692,0.96,0.916666667
"return,code,def,x",0.853333333,0.855636513,0.782608696,0.785714286,0.692307692,1,0.916666667
"code,model,import,dense",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"keras,code,model,dense",0.826666667,0.830958082,0.727272727,0.75862069,0.666666667,0.96,0.916666667
"keras,code,sequential,dense",0.853333333,0.857042021,0.782608696,0.785714286,0.740740741,0.96,0.916666667
"code,model,sequential,dense",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"error,code,model,input",0.853333333,0.853392505,0.727272727,0.827586207,0.692307692,1,0.916666667
"error,code,last,recent",0.853333333,0.857042021,0.782608696,0.785714286,0.740740741,0.96,0.916666667
"traceback,code,last,error",0.853333333,0.857042021,0.782608696,0.785714286,0.740740741,0.96,0.916666667
"error,code,x,model",0.853333333,0.853392505,0.727272727,0.827586207,0.692307692,1,0.916666667
"error,code,traceback,recent",0.853333333,0.857042021,0.782608696,0.785714286,0.740740741,0.96,0.916666667
"error,code,return,x",0.853333333,0.855636513,0.782608696,0.785714286,0.692307692,1,0.916666667
"keras,code,import,model",0.813333333,0.81474596,0.666666667,0.75862069,0.666666667,0.96,0.88
"code,import,np,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"code,import,numpy,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"code,import,print,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"np,code,import,numpy",0.88,0.882101449,0.833333333,0.8,0.782608696,0.96,0.916666667
"code,import,tensorflow,tf",0.853333333,0.857523738,0.833333333,0.75862069,0.72,0.96,0.916666667
"keras,code,sequential,model",0.826666667,0.830958082,0.727272727,0.75862069,0.666666667,0.96,0.916666667
"module,code,last,recent",0.853333333,0.857042021,0.782608696,0.785714286,0.740740741,0.96,0.916666667
"traceback,code,last,module",0.853333333,0.857042021,0.782608696,0.785714286,0.740740741,0.96,0.916666667
"traceback,code,last,recent",0.853333333,0.857042021,0.782608696,0.785714286,0.740740741,0.96,0.916666667
"code,loss,training,model",0.826666667,0.829120475,0.727272727,0.75862069,0.692307692,0.96,0.88
"np,code,numpy,model",0.84,0.842958521,0.782608696,0.75862069,0.72,0.96,0.88
"return,code,x,model",0.853333333,0.853392505,0.727272727,0.827586207,0.692307692,1,0.916666667
"module,code,traceback,recent",0.853333333,0.857042021,0.782608696,0.785714286,0.740740741,0.96,0.916666667
"data,return,def,model",0.826666667,0.830958082,0.727272727,0.75862069,0.666666667,0.96,0.916666667
"data,return,def,print",0.866666667,0.868706004,0.833333333,0.785714286,0.72,1,0.916666667
"data,model,keras,dense",0.826666667,0.830958082,0.727272727,0.75862069,0.666666667,0.96,0.916666667
"data,sequential,keras,dense",0.853333333,0.857042021,0.782608696,0.785714286,0.740740741,0.96,0.916666667
"data,model,sequential,dense",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"data,sequential,keras,model",0.826666667,0.830958082,0.727272727,0.75862069,0.666666667,0.96,0.916666667
"dataset,model,sequential,dense",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"error,def,return,input",0.866666667,0.868706004,0.833333333,0.785714286,0.72,1,0.916666667
"error,def,return,model",0.826666667,0.830958082,0.727272727,0.75862069,0.666666667,0.96,0.916666667
"error,def,return,print",0.866666667,0.868706004,0.833333333,0.785714286,0.72,1,0.916666667
"error,def,return,self",0.84,0.844023464,0.833333333,0.714285714,0.72,0.96,0.88
"error,def,return,x",0.866666667,0.868706004,0.833333333,0.785714286,0.72,1,0.916666667
"return,def,model,input",0.84,0.842140348,0.727272727,0.785714286,0.666666667,1,0.916666667
"return,def,x,input",0.866666667,0.868706004,0.833333333,0.785714286,0.72,1,0.916666667
"keras,return,def,model",0.826666667,0.830958082,0.727272727,0.75862069,0.666666667,0.96,0.916666667
"return,def,loss,model",0.826666667,0.830953974,0.782608696,0.714285714,0.692307692,0.96,0.88
"return,def,loss,print",0.853333333,0.855099302,0.833333333,0.740740741,0.72,1,0.88
"return,def,print,model",0.84,0.842140348,0.727272727,0.785714286,0.666666667,1,0.916666667
"return,range,def,model",0.84,0.842140348,0.727272727,0.785714286,0.666666667,1,0.916666667
"using,return,def,model",0.826666667,0.830958082,0.727272727,0.75862069,0.666666667,0.96,0.916666667
"return,def,x,model",0.84,0.842140348,0.727272727,0.785714286,0.666666667,1,0.916666667
"return,range,def,print",0.853333333,0.857523738,0.833333333,0.75862069,0.72,0.96,0.916666667
"return,def,print,x",0.866666667,0.868706004,0.833333333,0.785714286,0.72,1,0.916666667
"keras,model,dropout,dense",0.826666667,0.830958082,0.727272727,0.75862069,0.666666667,0.96,0.916666667
"keras,sequential,dropout,dense",0.853333333,0.857042021,0.782608696,0.785714286,0.740740741,0.96,0.916666667
"model,sequential,dropout,dense",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"keras,error,model,dense",0.826666667,0.830958082,0.727272727,0.75862069,0.666666667,0.96,0.916666667
"keras,model,import,dense",0.813333333,0.81474596,0.666666667,0.75862069,0.666666667,0.96,0.88
"keras,import,sequential,dense",0.826666667,0.831017026,0.727272727,0.733333333,0.692307692,0.96,0.916666667
"model,loss,import,dense",0.826666667,0.829120475,0.727272727,0.75862069,0.692307692,0.96,0.88
"model,import,numpy,dense",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"model,import,sequential,dense",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"input,dense,keras,model",0.84,0.842140348,0.727272727,0.785714286,0.666666667,1,0.916666667
"input,dense,sequential,model",0.853333333,0.853392505,0.727272727,0.827586207,0.692307692,1,0.916666667
"input,dense,x,model",0.853333333,0.853392505,0.727272727,0.827586207,0.692307692,1,0.916666667
"keras,model,loss,dense",0.813333333,0.817457808,0.727272727,0.714285714,0.666666667,0.96,0.88
"keras,loss,sequential,dense",0.826666667,0.830953974,0.782608696,0.714285714,0.692307692,0.96,0.88
"keras,model,numpy,dense",0.826666667,0.830958082,0.727272727,0.75862069,0.666666667,0.96,0.916666667
"keras,model,output,dense",0.826666667,0.830958082,0.727272727,0.75862069,0.666666667,0.96,0.916666667
"keras,model,print,dense",0.826666667,0.830958082,0.727272727,0.75862069,0.666666667,0.96,0.916666667
"keras,model,sequential,dense",0.826666667,0.830958082,0.727272727,0.75862069,0.666666667,0.96,0.916666667
"keras,training,model,dense",0.826666667,0.830958082,0.727272727,0.75862069,0.666666667,0.96,0.916666667
"keras,model,trying,dense",0.813333333,0.816642512,0.666666667,0.733333333,0.666666667,0.96,0.916666667
"using,model,keras,dense",0.826666667,0.830958082,0.727272727,0.75862069,0.666666667,0.96,0.916666667
"keras,model,x,dense",0.84,0.842140348,0.727272727,0.785714286,0.666666667,1,0.916666667
"keras,training,sequential,dense",0.853333333,0.857042021,0.782608696,0.785714286,0.740740741,0.96,0.916666667
"keras,sequential,x,dense",0.866666667,0.868558776,0.782608696,0.814814815,0.740740741,1,0.916666667
"model,loss,sequential,dense",0.84,0.842958521,0.782608696,0.75862069,0.72,0.96,0.88
"model,sequential,output,dense",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"model,sequential,print,dense",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"training,model,sequential,dense",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"model,sequential,trying,dense",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"using,model,sequential,dense",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"model,sequential,x,dense",0.853333333,0.853392505,0.727272727,0.827586207,0.692307692,1,0.916666667
"keras,sequential,dropout,model",0.826666667,0.830958082,0.727272727,0.75862069,0.666666667,0.96,0.916666667
"epoch,loss,training,model",0.84,0.840923449,0.782608696,0.8,0.666666667,0.923076923,0.916666667
"error,file,line,last",0.853333333,0.856637764,0.833333333,0.740740741,0.769230769,0.96,0.88
"error,file,last,recent",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"traceback,file,last,error",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"error,file,line,recent",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"traceback,file,line,error",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"error,file,traceback,recent",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"error,model,return,input",0.853333333,0.853392505,0.727272727,0.827586207,0.692307692,1,0.916666667
"error,model,x,input",0.853333333,0.853392505,0.727272727,0.827586207,0.692307692,1,0.916666667
"error,return,x,input",0.866666667,0.868706004,0.833333333,0.785714286,0.72,1,0.916666667
"error,last,line,recent",0.853333333,0.856637764,0.833333333,0.740740741,0.769230769,0.96,0.88
"error,traceback,line,last",0.853333333,0.856637764,0.833333333,0.740740741,0.769230769,0.96,0.88
"error,last,recent,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"traceback,last,model,error",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"error,last,recent,module",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"traceback,last,module,error",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"error,last,return,recent",0.853333333,0.857523738,0.833333333,0.75862069,0.72,0.96,0.916666667
"error,traceback,last,recent",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"traceback,last,return,error",0.866666667,0.868706004,0.833333333,0.785714286,0.72,1,0.916666667
"error,traceback,line,recent",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"error,traceback,recent,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"error,return,x,model",0.853333333,0.853392505,0.727272727,0.827586207,0.692307692,1,0.916666667
"error,traceback,recent,module",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"traceback,return,module,error",0.866666667,0.868706004,0.833333333,0.785714286,0.72,1,0.916666667
"error,traceback,return,recent",0.853333333,0.857523738,0.833333333,0.75862069,0.72,0.96,0.916666667
"last,file,line,recent",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"traceback,file,line,last",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"module,file,last,recent",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"traceback,file,last,module",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"traceback,file,last,recent",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"traceback,file,line,recent",0.853333333,0.856637764,0.833333333,0.740740741,0.769230769,0.96,0.88
"module,file,traceback,recent",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"keras,import,numpy,model",0.813333333,0.81474596,0.666666667,0.75862069,0.666666667,0.96,0.88
"keras,import,sequential,model",0.813333333,0.81474596,0.666666667,0.75862069,0.666666667,0.96,0.88
"loss,import,numpy,model",0.84,0.842958521,0.782608696,0.75862069,0.72,0.96,0.88
"np,loss,import,numpy",0.866666667,0.869093786,0.833333333,0.75862069,0.782608696,0.96,0.88
"np,import,numpy,model",0.866666667,0.86821256,0.782608696,0.8,0.75,0.96,0.916666667
"import,numpy,print,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"np,import,numpy,print",0.88,0.882101449,0.833333333,0.8,0.782608696,0.96,0.916666667
"np,import,numpy,tensorflow",0.88,0.882101449,0.833333333,0.8,0.782608696,0.96,0.916666667
"np,import,numpy,x",0.88,0.880952381,0.833333333,0.785714286,0.75,1,0.916666667
"keras,model,x,input",0.84,0.842140348,0.727272727,0.785714286,0.666666667,1,0.916666667
"return,model,x,input",0.853333333,0.853392505,0.727272727,0.827586207,0.692307692,1,0.916666667
"keras,loss,sequential,model",0.813333333,0.817457808,0.727272727,0.714285714,0.666666667,0.96,0.88
"keras,training,sequential,model",0.826666667,0.830958082,0.727272727,0.75862069,0.666666667,0.96,0.916666667
"keras,sequential,x,model",0.84,0.842140348,0.727272727,0.785714286,0.666666667,1,0.916666667
"traceback,last,line,recent",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"module,last,recent,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"traceback,last,module,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"traceback,last,recent,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"module,last,return,recent",0.866666667,0.868706004,0.833333333,0.785714286,0.72,1,0.916666667
"module,traceback,last,recent",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"traceback,last,return,module",0.866666667,0.868706004,0.833333333,0.785714286,0.72,1,0.916666667
"traceback,last,recent,print",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"return,traceback,last,recent",0.853333333,0.857523738,0.833333333,0.75862069,0.72,0.96,0.916666667
"traceback,last,recent,x",0.88,0.881761221,0.833333333,0.814814815,0.769230769,1,0.916666667
"module,traceback,recent,model",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"module,traceback,return,recent",0.853333333,0.857523738,0.833333333,0.75862069,0.72,0.96,0.916666667
"keras,model,accuracy,dense,sequential",0.826666667,0.830958082,0.727272727,0.75862069,0.666666667,0.96,0.916666667
"keras,activation,model,dense,sequential",0.813333333,0.816642512,0.666666667,0.733333333,0.666666667,0.96,0.916666667
